"","...1","X1","X2","X3","X4","values","ind"
"717",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-1,"Missouri"
"718",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,10,"Missouri"
"719",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-6.66666666666667,"Missouri"
"720",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-1.66666666666667,"Missouri"
"721",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,2.66666666666667,"Missouri"
"722",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-7,"Missouri"
"723",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,6,"Missouri"
"724",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-1,"Missouri"
"725",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-3.33333333333333,"Missouri"
"726",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,17.6666666666667,"Montana"
"727",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,24.3333333333333,"Montana"
"728",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,19.6666666666667,"Montana"
"729",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,14.6666666666667,"Montana"
"730",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,17.3333333333333,"Montana"
"731",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,19.6666666666667,"Montana"
"732",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,17.3333333333333,"Montana"
"733",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,27,"Montana"
"734",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,7.66666666666667,"Montana"
"735",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-5,"Montana"
"736",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,27.6666666666667,"Montana"
"737",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,2.66666666666667,"Montana"
"738",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,20.3333333333333,"Montana"
"739",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,22.6666666666667,"Montana"
"740",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,4,"Montana"
"741",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,17.6666666666667,"Montana"
"742",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,16.3333333333333,"Montana"
"743",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,15.3333333333333,"Montana"
"744",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,14.3333333333333,"Montana"
"745",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,27,"Montana"
"746",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,15.3333333333333,"Montana"
"747",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,9,"Montana"
"748",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,0.666666666666667,"Montana"
"749",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,9.33333333333333,"Montana"
"750",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,15,"Montana"
"751",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-9.66666666666667,"Montana"
"752",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,3.66666666666667,"Montana"
"753",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,11,"Montana"
"754",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-3.66666666666667,"Montana"
"755",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,0.666666666666667,"Nebraska"
"756",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,5,"Nebraska"
"757",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,2.33333333333333,"Nebraska"
"758",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,0,"Nebraska"
"759",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,0.333333333333333,"Nebraska"
"760",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,3.33333333333333,"Nebraska"
"761",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,14.6666666666667,"Nebraska"
"762",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,4.33333333333333,"Nebraska"
"763",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,10.6666666666667,"Nebraska"
"764",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-10.3333333333333,"Nebraska"
"765",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,8,"Nebraska"
"766",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,2.66666666666667,"Nebraska"
"767",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,9.66666666666667,"Nebraska"
"768",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,6.33333333333333,"Nebraska"
"769",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,5,"Nebraska"
"770",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-2,"Nebraska"
"771",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,20,"Nebraska"
"772",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-0.333333333333333,"Nebraska"
"773",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,2.33333333333333,"Nebraska"
"774",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,2.66666666666667,"Nebraska"
"775",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-1.33333333333333,"Nebraska"
"776",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,9,"Nebraska"
"777",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-4.66666666666667,"Nebraska"
"778",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-1,"Nebraska"
"779",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,1.66666666666667,"Nebraska"
"780",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-10.6666666666667,"Nebraska"
"781",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,6,"Nebraska"
"782",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-2.33333333333333,"Nebraska"
"783",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-2.66666666666667,"Nebraska"
"784",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,-7.66666666666667,"Nevada"
"785",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,-2.33333333333333,"Nevada"
"786",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,-7.33333333333333,"Nevada"
"787",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,-7.66666666666667,"Nevada"
"788",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,-7.33333333333333,"Nevada"
"789",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,-7,"Nevada"
"790",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,23.6666666666667,"Nevada"
"791",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,-3.66666666666667,"Nevada"
"792",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,5.66666666666667,"Nevada"
"793",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-16,"Nevada"
"794",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,-1.66666666666667,"Nevada"
"795",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,0,"Nevada"
"796",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,0,"Nevada"
"797",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,-3.33333333333333,"Nevada"
"798",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,1,"Nevada"
"799",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-5.66666666666667,"Nevada"
"800",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,19.6666666666667,"Nevada"
"801",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-7.66666666666667,"Nevada"
"802",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,-7,"Nevada"
"803",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,-2.33333333333333,"Nevada"
"804",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-7,"Nevada"
"805",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,10,"Nevada"
"806",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-16,"Nevada"
"807",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-7.66666666666667,"Nevada"
"808",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,-7,"Nevada"
"809",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-13.6666666666667,"Nevada"
"810",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,1.33333333333333,"Nevada"
"811",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-7,"Nevada"
"812",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-9.33333333333333,"Nevada"
"813",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,5.33333333333333,"New Hampshire"
"814",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,4.33333333333333,"New Hampshire"
"815",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,8,"New Hampshire"
"816",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,2.66666666666667,"New Hampshire"
"817",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,3.66666666666667,"New Hampshire"
"818",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,1.66666666666667,"New Hampshire"
"819",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,19.3333333333333,"New Hampshire"
"820",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,7,"New Hampshire"
"821",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,1.33333333333333,"New Hampshire"
"822",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-19,"New Hampshire"
"823",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,9.33333333333333,"New Hampshire"
"824",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,-1.33333333333333,"New Hampshire"
"825",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,4,"New Hampshire"
"826",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,10,"New Hampshire"
"827",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,-2.66666666666667,"New Hampshire"
"828",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,6.66666666666667,"New Hampshire"
"829",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,27,"New Hampshire"
"830",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,5.33333333333333,"New Hampshire"
"831",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,3,"New Hampshire"
"832",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,5.33333333333333,"New Hampshire"
"833",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,4.66666666666667,"New Hampshire"
"834",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,5,"New Hampshire"
"835",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-19.6666666666667,"New Hampshire"
"836",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,3,"New Hampshire"
"837",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,2.66666666666667,"New Hampshire"
"838",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-13.6666666666667,"New Hampshire"
"839",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,-2.33333333333333,"New Hampshire"
"840",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,2.66666666666667,"New Hampshire"
"841",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-3.33333333333333,"New Hampshire"
"842",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,-3.66666666666667,"New Jersey"
"843",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,-2.33333333333333,"New Jersey"
"844",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,-1.33333333333333,"New Jersey"
"845",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,-5,"New Jersey"
"846",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,-3,"New Jersey"
"847",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,-4.33333333333333,"New Jersey"
"848",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,13.3333333333333,"New Jersey"
"849",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,-1,"New Jersey"
"850",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,3.66666666666667,"New Jersey"
"851",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-23,"New Jersey"
"852",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,1,"New Jersey"
"853",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,-1,"New Jersey"
"854",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,-4.33333333333333,"New Jersey"
"855",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,1,"New Jersey"
"856",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,0,"New Jersey"
"857",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-3.33333333333333,"New Jersey"
"858",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,22.6666666666667,"New Jersey"
"859",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-3.33333333333333,"New Jersey"
"860",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,-3,"New Jersey"
"861",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,-3.33333333333333,"New Jersey"
"862",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-4.66666666666667,"New Jersey"
"863",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,7.33333333333333,"New Jersey"
"864",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-27,"New Jersey"
"865",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-3.66666666666667,"New Jersey"
"866",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,-3.66666666666667,"New Jersey"
"867",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-19.6666666666667,"New Jersey"
"868",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,1,"New Jersey"
"869",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-3.33333333333333,"New Jersey"
"870",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-6,"New Jersey"
"871",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,-7,"New Mexico"
"872",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,4.66666666666667,"New Mexico"
"873",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,-6.66666666666667,"New Mexico"
"874",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,-9,"New Mexico"
"875",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,-7,"New Mexico"
"876",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,-9.66666666666667,"New Mexico"
"877",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,21.6666666666667,"New Mexico"
"878",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,-4.33333333333333,"New Mexico"
"879",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,13.6666666666667,"New Mexico"
"880",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-9.66666666666667,"New Mexico"
"881",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,-1.66666666666667,"New Mexico"
"882",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,4.33333333333333,"New Mexico"
"883",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,9.33333333333333,"New Mexico"
"884",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,-3,"New Mexico"
"885",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,3.33333333333333,"New Mexico"
"886",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-9.66666666666667,"New Mexico"
"887",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,33.3333333333333,"New Mexico"
"888",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-8,"New Mexico"
"889",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,-6.66666666666667,"New Mexico"
"890",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,1,"New Mexico"
"891",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-9.33333333333333,"New Mexico"
"892",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,13.6666666666667,"New Mexico"
"893",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-7.33333333333333,"New Mexico"
"894",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-8,"New Mexico"
"895",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,-7.66666666666667,"New Mexico"
"896",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-7.66666666666667,"New Mexico"
"897",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,3,"New Mexico"
"898",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-9.33333333333333,"New Mexico"
"899",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-10.6666666666667,"New Mexico"
"900",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,-7,"New York"
"901",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,-3.33333333333333,"New York"
"902",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,-4.66666666666667,"New York"
"903",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,-7.66666666666667,"New York"
"904",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,-5.66666666666667,"New York"
"905",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,-7.66666666666667,"New York"
"906",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,19.6666666666667,"New York"
"907",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,-5.66666666666667,"New York"
"908",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,3.66666666666667,"New York"
"909",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-22.3333333333333,"New York"
"910",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,-3.33333333333333,"New York"
"911",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,-2.66666666666667,"New York"
"912",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,-6,"New York"
"913",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,-2.66666666666667,"New York"
"914",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,-1,"New York"
"915",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-4.33333333333333,"New York"
"916",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,25.3333333333333,"New York"
"917",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-6.66666666666667,"New York"
"918",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,-6,"New York"
"919",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,-5.33333333333333,"New York"
"920",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-5,"New York"
"921",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,7.66666666666667,"New York"
"922",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-24.3333333333333,"New York"
"923",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-5.33333333333333,"New York"
"924",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,-6.66666666666667,"New York"
"925",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-19.6666666666667,"New York"
"926",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,0.666666666666667,"New York"
"927",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-5.33333333333333,"New York"
"928",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-8.33333333333333,"New York"
"929",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,-1.33333333333333,"North Carolina"
"930",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,3.33333333333333,"North Carolina"
"931",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,-4,"North Carolina"
"932",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,-1.66666666666667,"North Carolina"
"933",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,-3.33333333333333,"North Carolina"
"934",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,-3,"North Carolina"
"935",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,17,"North Carolina"
"936",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,-1,"North Carolina"
"937",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,4.66666666666667,"North Carolina"
"938",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-8,"North Carolina"
"939",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,1.66666666666667,"North Carolina"
"940",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,-4.33333333333333,"North Carolina"
"941",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,5.33333333333333,"North Carolina"
"942",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,0,"North Carolina"
"943",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,-7,"North Carolina"
"944",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-2.66666666666667,"North Carolina"
"945",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,19.6666666666667,"North Carolina"
"946",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-2,"North Carolina"
"947",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,-2,"North Carolina"
"948",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,-0.666666666666667,"North Carolina"
"949",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-4.33333333333333,"North Carolina"
"950",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,6,"North Carolina"
"951",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-9.66666666666667,"North Carolina"
"952",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-5.33333333333333,"North Carolina"
"953",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,-1.33333333333333,"North Carolina"
"954",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-7.66666666666667,"North Carolina"
